,Frequency,Chord length,Free-stream velocity,New component
402,0.3939393939393939,0.7272727272727271,1.0,1.314189376766528e-07
403,0.11616161616161617,0.7272727272727271,1.0,1.314189376766528e-07
404,0.0404040404040404,0.7272727272727271,0.1994949494949496,0.09009016835171274
405,0.1919191919191919,0.2727272727272727,0.601010101010101,0.5540558604738731
406,0.3939393939393939,0.0909090909090909,1.0,0.18918894562387187
407,0.24242424242424243,0.9999999999999999,0.0,0.13513527491406663
408,0.05303030303030304,0.2727272727272727,0.1994949494949496,8.013158214748017e-08
409,0.002525252525252526,0.0,0.1994949494949496,0.5720720533546139
410,0.0,0.0909090909090909,0.0,0.6936946721177057
411,0.11616161616161617,0.45454545454545453,0.1994949494949496,0.3243244293742168
412,0.005808080808080807,0.0,1.0,0.5720719896724182
413,0.6212121212121212,0.2727272727272727,1.0,6.108347949673743e-08
414,0.0303030303030303,0.0,0.1994949494949496,1.0
415,0.0101010101010101,0.7272727272727271,1.0,0.09009012797591873
416,0.0707070707070707,0.0,0.1994949494949496,1.0
417,0.0101010101010101,0.2727272727272727,0.1994949494949496,0.30180169539320706
418,0.0303030303030303,0.7272727272727271,0.1994949494949496,1.6095329974374906e-07
419,0.6212121212121212,0.9999999999999999,0.1994949494949496,2.0365468161864797e-07
420,0.05303030303030304,0.45454545454545453,1.0,0.44594661441593386
421,0.0707070707070707,0.2727272727272727,0.601010101010101,0.148648532927924
422,0.05303030303030304,0.2727272727272727,0.1994949494949496,0.5540561623704636
423,0.3939393939393939,0.0,0.1994949494949496,2.0949896262223433e-09
424,0.05303030303030304,0.0909090909090909,0.1994949494949496,0.5045047529516445
425,0.24242424242424243,0.45454545454545453,0.1994949494949496,0.3243244293742168
426,0.11616161616161617,0.45454545454545453,0.1994949494949496,1.1553948620068866e-07
427,0.021717171717171715,0.2727272727272727,0.601010101010101,6.931126445008928e-08
428,0.797979797979798,0.0,1.0,0.0
429,0.0707070707070707,0.2727272727272727,1.0,6.108347949673743e-08
430,0.021717171717171715,0.2727272727272727,1.0,0.3018016201449069
431,0.24242424242424243,0.0909090909090909,0.601010101010101,0.6936945369259467
432,0.1919191919191919,0.2727272727272727,0.1994949494949496,0.5540561623704636
433,0.0303030303030303,0.7272727272727271,0.1994949494949496,0.2387387666760109
434,0.0707070707070707,0.45454545454545453,0.601010101010101,0.2432431270173797
435,0.30808080808080807,0.45454545454545453,0.1994949494949496,0.5675709789685457
436,0.0101010101010101,0.45454545454545453,0.1994949494949496,0.2432431660343186
437,0.24242424242424243,0.45454545454545453,0.1994949494949496,0.2432431660343186
438,0.09090909090909091,0.2727272727272727,0.601010101010101,6.931126445008928e-08
439,0.002525252525252526,0.9999999999999999,0.0,2.1958691881485137e-07
440,0.11616161616161617,0.7272727272727271,0.601010101010101,1.4272337578447036e-07
441,0.0101010101010101,0.9999999999999999,0.1994949494949496,0.06756771838198475
442,0.005808080808080807,0.7272727272727271,0.0,0.32882924109830686
443,0.0,0.0909090909090909,0.1994949494949496,0.8873886026067369
444,0.24242424242424243,0.0,0.1994949494949496,0.5720720533546139
445,0.1919191919191919,0.2727272727272727,1.0,0.4009009677878398
446,0.021717171717171715,0.45454545454545453,0.0,1.2769377433219375e-07
447,0.24242424242424243,0.9999999999999999,1.0,0.1801802195894168
448,0.002525252525252526,0.7272727272727271,0.0,0.1801802281067691
449,0.1919191919191919,0.2727272727272727,0.1994949494949496,0.400901129975722
450,0.0404040404040404,0.2727272727272727,1.0,0.7027047774014408
